enrollment_id,student_id,course_id,enroll_date
1032,1721,241,2019-05-21
1033,625,34,2024-06-27
1034,224,14,2024-04-04
1035,548,42,2024-08-09
1036,1331,267,2025-01-21
1037,1555,267,2022-09-04
1038,71,317,2019-08-15
1039,1042,295,2025-06-09
1040,1654,186,2020-06-28
1041,854,260,2024-01-24
1042,168,74,2022-08-17
1043,1017,384,2021-07-04
1044,28,327,2020-02-06
1045,207,250,2022-01-06
1046,1656,333,2025-06-23
1047,1842,228,2019-10-18
1048,1884,235,2025-04-30
1049,862,37,2019-11-26
1050,283,240,2025-09-20
1051,634,128,2024-10-20
1052,551,70,2022-06-05
1053,1402,197,2025-05-25
1054,1820,21,2024-04-10
1055,1718,106,2025-02-04
1056,606,22,2020-04-05
1057,947,201,2021-08-07
1058,79,52,2025-10-02
1059,1672,351,2025-12-28
1060,1293,70,2025-06-20
1061,1370,332,2025-05-08
1062,742,385,2025-08-05
1063,322,171,2024-09-09
1064,1132,340,2021-11-30
1065,1366,187,2020-07-02
1066,728,19,2020-02-16
1067,1754,251,2025-12-11
1068,377,273,2022-10-18
1069,1367,256,2025-06-02
1070,1887,227,2020-09-12
1071,1073,279,2022-07-26
1072,730,390,2025-06-01
1073,1180,93,2023-08-07
1074,984,231,2024-01-20
1075,1291,208,2019-07-20
1076,157,32,2021-02-12
1077,245,159,2025-07-06
1078,486,220,2025-05-31
1079,1689,137,2023-11-28
1080,1030,186,2022-02-05
1081,1290,89,2024-05-04
1082,155,261,2019-12-11
1083,554,262,2022-10-18
1084,827,304,2019-11-08
1085,721,295,2021-07-14
1086,1844,268,2021-05-29
1087,1242,361,2023-01-07
1088,821,366,2024-10-31
1089,1686,66,2019-01-14
1090,1189,170,2021-11-29
1091,1593,332,2023-09-17
1092,1612,269,2020-12-27
1093,245,395,2019-11-15
1094,115,285,2023-02-13
1095,887,216,2022-08-16
1096,1697,20,2023-10-08
1097,507,85,2024-10-02
1098,1356,101,2022-12-06
1099,510,62,2025-01-30
1100,1025,62,2023-04-01
1101,1724,334,2019-09-11
1102,275,90,2023-05-02
1103,437,48,2020-11-01
1104,215,31,2021-12-12
1105,1347,143,2025-07-17
1106,1645,378,2023-05-13
1107,773,268,2024-05-05
1108,1694,40,2022-12-10
1109,78,150,2019-08-10
1110,833,168,2025-09-03
1111,571,278,2025-11-14
1112,1611,183,2022-04-22
1113,1294,77,2019-12-25
1114,504,200,2021-06-02
1115,1647,390,2023-02-24
1116,1029,241,2023-07-07
1117,435,264,2025-07-24
1118,164,399,2019-06-06
1119,31,216,2022-04-29
1120,1092,345,2020-12-15
1121,1461,338,2022-11-14
1122,1919,275,2024-06-24
1123,389,340,2023-11-22
1124,1058,362,2021-01-09
1125,1770,378,2022-01-30
1126,76,289,2023-04-27
1127,1084,168,2023-11-23
1128,1285,282,2019-12-19
1129,1691,261,2024-10-24
1130,53,173,2022-02-14
1131,691,315,2024-07-26
1132,867,215,2023-12-26
1133,831,335,2021-11-09
1134,488,390,2024-11-04
1135,158,390,2023-05-26
1136,499,342,2022-06-01
1137,12,74,2020-02-21
1138,234,113,2022-11-16
1139,1981,380,2020-04-12
1140,1435,113,2024-07-26
1141,1279,360,2025-11-04
1142,1146,284,2024-12-13
1143,1570,6,2022-12-18
1144,1025,216,2021-12-05
1145,1396,251,2024-06-17
1146,1787,292,2020-06-01
1147,498,323,2022-12-27
1148,720,74,2022-12-31
1149,218,374,2020-08-26
1150,1336,280,2023-07-14
1151,1365,341,2024-09-07
1152,1662,265,2022-10-10
1153,474,321,2022-03-17
1154,1188,133,2020-06-13
1155,1997,148,2021-06-12
1156,425,167,2021-07-22
1157,1218,298,2024-04-26
1158,1434,359,2025-11-15
1159,200,19,2019-04-06
1160,1303,123,2025-12-05
1161,1265,159,2021-09-10
1162,1642,359,2020-12-24
1163,1137,362,2022-07-24
1164,1897,44,2022-09-03
1165,297,98,2022-02-03
1166,418,272,2024-10-15
1167,1909,246,2019-02-19
1168,739,22,2023-09-21
1169,533,244,2024-09-07
1170,1126,371,2022-10-30
1171,168,325,2025-07-12
1172,829,70,2020-05-10
1173,2000,319,2021-06-01
1174,1384,297,2024-11-05
1175,1364,251,2023-05-31
1176,1672,249,2021-10-23
1177,207,303,2019-03-21
1178,388,19,2024-08-08
1179,1487,148,2022-03-09
1180,1875,191,2019-08-24
1181,1359,56,2022-04-14
1182,881,91,2019-05-20
1183,1454,340,2019-08-28
1184,1803,323,2024-12-30
1185,944,113,2019-09-23
1186,1470,343,2019-04-10
1187,1639,368,2019-01-23
1188,519,319,2025-08-01
1189,9,383,2022-11-15
1190,109,197,2022-11-21
1191,1297,179,2025-08-20
1192,1034,123,2023-03-27
1193,103,59,2019-07-04
1194,1508,74,2025-03-08
1195,1360,118,2025-04-21
1196,840,255,2023-03-24
1197,1940,375,2020-09-25
1198,1858,252,2020-08-17
1199,91,179,2024-01-06
1200,1597,1,2025-08-22
1201,1213,58,2023-10-09
1202,1724,272,2021-01-05
1203,1083,393,2023-06-01
1204,1909,192,2024-10-06
1205,1587,173,2021-07-15
1206,1581,359,2020-12-25
1207,1894,56,2025-11-15
1208,1331,34,2024-11-19
1209,823,175,2019-03-31
1210,1212,90,2024-05-26
1211,738,267,2021-05-24
1212,869,172,2021-11-13
1213,900,341,2019-12-28
1214,892,124,2020-10-31
1215,1863,123,2023-04-13
1216,954,317,2019-11-28
1217,1351,288,2020-02-21
1218,1244,46,2019-05-06
1219,1920,257,2023-12-21
1220,537,167,2021-09-20
1221,240,106,2023-03-29
1222,829,309,2021-12-04
1223,1143,43,2019-02-21
1224,1554,316,2023-11-01
1225,1855,304,2019-09-16
1226,125,229,2020-06-20
1227,1643,146,2022-10-09
1228,534,136,2023-09-13
1229,425,1,2024-09-13
1230,1046,133,2021-01-23
1231,1905,13,2020-06-04
1232,483,155,2024-05-10
1233,1298,153,2019-10-25
1234,851,22,2022-07-15
1235,513,103,2022-08-05
1236,663,197,2023-11-23
1237,1826,89,2023-07-17
1238,525,213,2020-08-21
1239,521,354,2022-01-15
1240,1940,385,2023-09-14
1241,586,303,2020-07-21
1242,880,52,2020-09-27
1243,545,291,2025-07-23
1244,1025,334,2019-09-20
1245,805,364,2021-10-24
1246,256,83,2023-03-04
1247,1015,376,2024-04-26
1248,1384,223,2022-10-14
1249,1170,336,2020-08-06
1250,187,54,2023-08-19
1251,74,207,2021-10-07
1252,1524,21,2021-03-29
1253,879,30,2021-11-02
1254,1576,25,2022-09-11
1255,1916,102,2022-08-24
1256,1039,340,2023-05-25
1257,663,223,2021-08-27
1258,965,71,2024-10-11
1259,752,300,2019-01-16
1260,1183,253,2020-01-12
1261,1326,150,2024-12-25
1262,967,238,2019-11-12
1263,777,48,2021-04-23
1264,1636,367,2022-12-19
1265,1748,20,2025-07-19
1266,607,173,2024-08-22
1267,137,9,2020-07-27
1268,1153,353,2022-04-18
1269,1069,323,2023-04-11
1270,1246,353,2023-08-04
1271,331,378,2025-03-22
1272,1885,25,2024-01-18
1273,289,341,2021-04-18
1274,261,53,2024-08-06
1275,121,298,2019-11-10
1276,535,227,2024-12-12
1277,1160,63,2021-09-11
1278,1010,373,2021-11-23
1279,691,189,2020-08-09
1280,1245,321,2023-01-08
1281,465,20,2021-03-10
1282,672,324,2025-02-03
1283,198,152,2020-09-16
1284,864,9,2020-10-19
1285,1457,378,2019-01-31
1286,1862,329,2024-01-27
1287,308,71,2019-05-11
1288,1241,146,2024-05-19
1289,1961,58,2025-10-31
1290,969,323,2024-10-02
1291,1547,316,2020-04-16
1292,1293,305,2021-02-19
1293,668,282,2019-07-09
1294,99,46,2025-02-16
1295,1955,202,2024-07-30
1296,1649,327,2019-02-28
1297,1549,327,2025-01-29
1298,943,105,2019-02-27
1299,1807,141,2022-10-07
1300,615,49,2025-10-02
1301,395,251,2020-02-09
1302,1415,199,2025-07-26
1303,1709,51,2021-05-17
1304,1237,106,2023-02-15
1305,229,31,2022-01-04
1306,155,312,2025-07-22
1307,1039,82,2024-10-09
1308,1355,334,2019-11-18
1309,8,166,2021-08-06
1310,1276,152,2024-09-26
1311,1986,248,2022-10-07
1312,1733,41,2019-10-07
1313,869,243,2020-01-22
1314,1534,75,2023-01-03
1315,618,146,2021-10-28
1316,1031,243,2019-07-29
1317,475,136,2019-09-24
1318,316,389,2025-09-23
1319,648,238,2024-01-20
1320,1376,353,2019-06-13
1321,1309,9,2021-10-14
1322,105,101,2019-04-26
1323,644,323,2025-01-20
1324,1859,62,2019-03-21
1325,1511,289,2023-07-20
1326,247,187,2025-03-17
1327,585,36,2024-03-17
1328,1963,143,2022-12-25
1329,378,220,2019-11-03
1330,65,340,2021-12-07
1331,1673,280,2021-02-26
1332,1482,357,2023-07-05
1333,1194,116,2020-04-05
1334,1958,42,2025-02-02
1335,108,329,2022-09-07
1336,939,68,2025-05-25
1337,1173,305,2021-08-09
1338,529,309,2019-01-25
1339,1050,244,2020-10-10
1340,203,18,2022-06-28
1341,1672,245,2022-09-01
1342,830,313,2023-08-01
1343,1687,377,2020-02-28
1344,1921,229,2024-01-20
1345,507,300,2025-10-02
1346,1205,171,2019-08-05
1347,1813,49,2023-04-29
1348,619,214,2019-03-23
1349,5,157,2023-06-24
1350,976,110,2024-01-10
1351,1048,92,2021-05-17
1352,199,396,2019-05-10
1353,995,309,2021-05-22
1354,453,259,2025-04-01
1355,361,146,2023-01-06
1356,532,81,2020-05-11
1357,353,338,2021-05-18
1358,73,19,2025-09-27
1359,1357,165,2019-04-24
1360,1013,22,2021-06-09
1361,1049,35,2019-04-30
1362,1266,366,2022-04-11
1363,1155,371,2023-09-22
1364,1319,11,2022-02-22
1365,1458,218,2019-07-15
1366,718,154,2024-07-23
1367,1631,142,2025-11-21
1368,153,159,2020-03-16
1369,1021,27,2019-10-25
1370,51,259,2024-06-14
1371,238,20,2024-01-07
1372,1861,331,2025-03-28
1373,1419,299,2023-12-02
1374,816,102,2025-07-20
1375,1481,245,2024-03-20
1376,1020,347,2022-10-04
1377,412,82,2019-01-03
1378,1845,252,2022-07-10
1379,1439,176,2019-11-16
1380,728,171,2021-01-30
1381,1296,72,2024-03-06
1382,1017,219,2019-08-24
1383,1611,317,2021-07-20
1384,1484,94,2022-11-20
1385,903,165,2023-05-24
1386,1817,69,2020-02-17
1387,148,399,2024-03-21
1388,1446,71,2024-10-29
1389,388,22,2021-06-25
1390,650,293,2023-11-17
1391,727,230,2020-04-12
1392,1594,294,2025-11-24
1393,1459,254,2025-06-26
1394,1306,118,2020-09-06
1395,519,119,2021-10-23
1396,1519,127,2022-05-15
1397,934,305,2020-08-10
1398,1852,144,2025-11-01
1399,588,357,2022-01-24
1400,1019,245,2023-01-23
1401,1744,153,2025-10-07
1402,582,250,2020-02-17
1403,778,69,2019-02-07
1404,426,118,2025-01-30
1405,349,282,2019-10-02
1406,395,236,2025-02-01
1407,1367,242,2024-07-11
1408,553,14,2025-10-21
1409,1632,197,2020-09-08
1410,1857,268,2023-01-15
1411,1459,63,2019-12-15
1412,438,341,2019-12-18
1413,1595,245,2021-05-11
1414,346,17,2021-12-28
1415,98,257,2025-10-25
1416,1382,75,2024-12-04
1417,139,329,2023-06-07
1418,800,395,2024-08-01
1419,577,193,2019-06-12
1420,178,180,2020-06-30
1421,260,239,2024-01-25
1422,458,308,2022-11-24
1423,355,372,2025-03-05
1424,896,4,2022-03-30
1425,1660,202,2021-11-02
1426,1363,180,2019-06-05
1427,1770,353,2022-09-26
1428,98,160,2022-05-09
1429,408,395,2024-04-28
1430,1974,169,2019-01-10
1431,328,43,2023-04-03
1432,624,208,2022-12-22
1433,686,192,2021-03-29
1434,1158,198,2021-09-03
1435,1721,122,2023-12-08
1436,1269,76,2021-03-13
1437,1514,313,2019-10-11
1438,1524,46,2024-09-11
1439,1394,3,2019-08-23
1440,1521,254,2025-03-06
1441,61,141,2022-11-26
1442,1056,267,2025-10-12
1443,1642,19,2023-10-24
1444,206,86,2025-09-25
1445,418,179,2019-02-25
1446,1506,317,2023-02-09
1447,1135,94,2019-09-14
1448,966,3,2022-05-17
1449,173,279,2025-10-29
1450,1586,361,2023-04-29
1451,1788,267,2020-08-02
1452,1597,381,2021-04-15
1453,1560,37,2022-03-07
1454,71,124,2022-09-21
1455,1570,255,2022-12-20
1456,574,238,2019-04-01
1457,1114,116,2020-03-24
1458,1310,184,2022-03-21
1459,694,263,2019-06-04
1460,1532,105,2019-10-11
1461,1485,108,2025-09-23
1462,1217,352,2021-07-09
1463,483,39,2020-04-23
1464,1213,57,2025-02-01
1465,1677,100,2021-09-27
1466,1980,363,2025-09-02
1467,1853,22,2020-01-12
1468,1875,59,2021-06-05
1469,1665,84,2019-09-16
1470,1966,231,2019-04-21
1471,100,5,2019-07-12
1472,212,333,2024-06-17
1473,1752,290,2022-12-19
1474,1001,118,2022-10-09
1475,257,351,2025-07-26
1476,1334,246,2020-09-11
1477,1734,297,2025-06-01
1478,1589,207,2023-10-07
1479,1910,327,2022-06-30
1480,472,13,2025-02-01
1481,854,93,2019-11-29
1482,872,189,2024-04-01
1483,1283,56,2024-07-24
1484,947,72,2020-08-09
1485,1136,11,2019-07-04
1486,1172,375,2020-01-27
1487,1502,141,2021-11-01
1488,154,14,2025-10-28
1489,1026,359,2019-12-30
1490,130,203,2020-10-12
1491,925,36,2025-01-16
1492,701,77,2022-12-21
1493,1819,318,2020-03-08
1494,699,163,2019-11-04
1495,205,358,2023-11-04
1496,1,168,2024-12-18
1497,404,39,2019-12-30
1498,823,325,2021-02-16
1499,1385,110,2024-12-27
1500,998,244,2019-01-29
1501,1950,363,2023-08-01
1502,637,280,2025-03-11
1503,1700,182,2019-09-13
1504,1225,187,2021-11-24
1505,1110,298,2021-05-22
1506,624,347,2019-11-22
1507,1640,329,2025-07-04
1508,348,306,2024-07-22
1509,1609,384,2021-12-09
1510,29,368,2024-04-28
1511,869,124,2019-04-21
1512,588,111,2025-10-21
1513,185,321,2022-06-21
1514,702,63,2020-10-12
1515,652,258,2023-02-05
1516,1407,51,2024-10-29
1517,1373,355,2021-01-13
1518,253,240,2023-04-14
1519,600,248,2021-06-10
1520,1143,277,2025-10-08
1521,1271,236,2023-12-08
1522,1043,212,2023-08-30
1523,1157,180,2023-03-14
1524,1100,243,2019-04-02
1525,184,363,2024-01-11
1526,141,277,2023-10-08
1527,440,69,2025-11-11
1528,1078,10,2020-09-19
1529,46,341,2019-12-10
1530,838,237,2024-11-20
1531,1010,140,2019-11-25
1532,875,41,2024-07-26
1533,423,197,2019-05-12
1534,65,298,2025-03-05
1535,803,372,2020-01-27
1536,1469,252,2019-02-28
1537,607,36,2022-03-10
1538,726,354,2025-12-28
1539,1701,248,2025-06-17
1540,1711,22,2023-09-29
1541,1175,395,2020-03-06
1542,1441,112,2024-02-03
1543,1681,42,2022-08-02
1544,1574,34,2023-07-25
1545,1968,381,2019-08-19
1546,459,381,2022-07-07
1547,1238,374,2020-09-16
1548,868,220,2025-11-24
1549,524,72,2023-10-04
1550,1403,244,2025-10-10
1551,261,326,2021-03-17
1552,844,261,2019-05-10
1553,1431,222,2024-03-18
1554,1353,188,2023-03-08
1555,1925,342,2019-08-27
1556,1809,157,2025-11-11
1557,1457,187,2024-03-26
1558,1012,231,2021-07-24
1559,1331,291,2025-05-27
1560,1221,315,2021-02-26
1561,1342,363,2022-06-15
1562,771,215,2019-01-29
1563,426,71,2019-12-30
1564,1792,240,2019-07-04
1565,766,72,2020-10-06
1566,1529,96,2022-05-16
1567,912,392,2020-03-13
1568,16,274,2021-10-14
1569,778,78,2021-02-11
1570,1606,392,2024-12-13
1571,953,303,2023-03-31
1572,405,45,2021-06-13
1573,299,83,2025-08-03
1574,1524,167,2019-09-23
1575,1339,61,2020-10-20
1576,919,308,2021-03-01
1577,1414,105,2020-03-06
1578,989,369,2023-02-02
1579,114,54,2020-12-29
1580,1295,211,2024-06-22
1581,1536,112,2023-03-10
1582,449,47,2021-09-13
1583,1315,296,2025-12-28
1584,1397,349,2019-03-30
1585,1900,111,2019-10-24
1586,1144,7,2020-09-19
1587,749,219,2019-05-03
1588,1252,210,2023-10-26
1589,1675,179,2025-09-12
1590,1518,372,2020-01-24
1591,725,367,2025-07-03
1592,30,353,2024-11-22
1593,1647,300,2019-11-15
1594,1186,112,2022-11-18
1595,952,105,2021-03-10
1596,342,156,2021-10-26
1597,670,266,2019-03-28
1598,1092,365,2021-12-08
1599,1381,212,2020-06-17
1600,1743,351,2025-07-29
1601,1588,350,2022-07-31
1602,540,82,2020-03-25
1603,51,395,2023-07-29
1604,1804,186,2023-02-27
1605,247,50,2025-08-15
1606,1157,141,2023-06-13
1607,1528,189,2023-11-06
1608,1179,166,2020-09-16
1609,486,78,2019-04-21
1610,915,58,2020-07-08
1611,60,171,2024-11-20
1612,1785,82,2019-10-26
1613,1206,239,2019-07-19
1614,1077,292,2020-12-09
1615,363,109,2025-06-15
1616,513,222,2025-05-17
1617,578,149,2021-10-08
1618,303,26,2022-04-02
1619,1088,252,2023-05-26
1620,502,147,2019-11-06
1621,1963,29,2025-07-28
1622,292,41,2019-08-12
1623,222,218,2019-10-04
1624,36,301,2024-08-15
1625,1211,294,2020-02-28
1626,1693,31,2021-09-30
1627,1999,290,2020-07-21
1628,272,264,2025-12-14
1629,1864,271,2023-08-26
1630,1911,295,2022-11-14
1631,1335,133,2022-04-10
1632,1608,16,2025-11-29
1633,636,294,2020-12-23
1634,1321,224,2023-10-22
1635,834,96,2025-09-20
1636,1975,295,2024-12-02
1637,1498,64,2024-07-12
1638,1691,45,2025-09-17
1639,717,143,2024-05-26
1640,1178,371,2022-08-09
1641,549,83,2021-06-13
1642,1811,216,2021-08-26
1643,1296,335,2025-04-25
1644,334,361,2025-12-10
1645,1492,207,2024-02-04
1646,578,358,2019-02-10
1647,1513,188,2024-03-05
1648,1271,302,2023-07-31
1649,1456,22,2023-01-30
1650,479,231,2024-09-10
1651,1668,338,2024-11-27
1652,578,368,2021-08-01
1653,30,296,2019-12-27
1654,1101,68,2021-03-20
1655,1704,42,2019-05-26
1656,294,170,2019-10-07
1657,117,169,2024-01-19
1658,363,341,2021-12-05
1659,1952,394,2022-06-01
1660,1140,82,2023-01-18
1661,675,34,2024-05-10
1662,477,84,2024-08-27
1663,1046,360,2021-05-31
1664,1101,330,2022-03-31
1665,651,46,2023-07-17
1666,510,358,2024-02-07
1667,1215,148,2019-06-03
1668,840,358,2021-10-04
1669,162,391,2024-08-16
1670,780,118,2025-04-06
1671,946,327,2021-01-05
1672,1524,359,2023-12-25
1673,1142,18,2023-04-20
1674,720,239,2020-09-13
1675,1134,389,2024-03-01
1676,1245,319,2025-08-03
1677,1098,248,2025-01-18
1678,1785,30,2019-08-30
1679,1352,241,2022-05-28
1680,758,149,2024-06-01
1681,1768,250,2020-11-23
1682,484,318,2025-06-14
1683,1065,7,2020-10-18
1684,478,386,2020-10-14
1685,401,48,2022-12-19
1686,959,247,2021-03-31
1687,422,140,2021-06-24
1688,117,321,2023-07-29
1689,1498,344,2023-07-29
1690,1724,390,2023-09-23
1691,74,332,2019-07-21
1692,633,102,2023-11-11
1693,1311,104,2025-05-13
1694,491,52,2022-12-20
1695,1659,326,2024-12-15
1696,803,298,2024-12-15
1697,673,258,2022-11-25
1698,1181,267,2022-07-08
1699,1985,339,2022-02-20
1700,1705,22,2024-04-07
1701,921,139,2020-10-08
1702,1559,367,2024-06-10
1703,1834,63,2020-11-07
1704,1704,208,2021-04-07
1705,1145,382,2023-05-12
1706,1593,171,2022-07-14
1707,601,365,2020-08-17
1708,869,397,2020-01-16
1709,1011,197,2025-11-04
1710,80,338,2020-03-29
1711,215,367,2025-09-19
1712,994,282,2025-12-21
1713,1160,36,2019-03-26
1714,1625,202,2020-07-06
1715,263,364,2021-11-22
1716,1180,335,2023-11-16
1717,61,227,2025-05-04
1718,1479,294,2023-03-12
1719,291,398,2023-08-09
1720,1022,305,2020-09-10
1721,1567,396,2025-01-28
1722,378,371,2021-11-19
1723,778,149,2025-12-26
1724,1875,184,2020-12-23
1725,533,125,2022-07-10
1726,1871,41,2023-11-24
1727,549,93,2022-02-23
1728,1789,230,2019-12-04
1729,221,352,2019-08-06
1730,620,133,2019-08-19
1731,98,75,2022-01-13
1732,232,254,2023-07-03
1733,580,255,2024-02-19
1734,1662,29,2024-11-30
1735,376,277,2025-12-15
1736,777,96,2020-12-25
1737,1971,101,2020-11-25
1738,211,221,2022-04-17
1739,1902,14,2019-03-07
1740,953,252,2020-10-08
1741,267,245,2024-05-22
1742,6,224,2023-06-19
1743,1626,302,2024-04-11
1744,1162,372,2022-08-12
1745,1038,24,2023-11-19
1746,154,323,2020-06-26
1747,970,207,2020-12-23
1748,1851,280,2019-05-27
1749,1664,102,2022-02-23
1750,1179,397,2025-11-07
1751,1518,257,2023-07-14
1752,1261,243,2021-08-08
1753,700,6,2021-03-06
1754,919,4,2021-04-25
1755,690,156,2021-07-19
1756,1268,398,2024-10-20
1757,389,121,2024-08-11
1758,393,329,2019-10-30
1759,409,80,2021-10-02
1760,1539,275,2022-12-24
1761,1422,60,2022-12-28
1762,1535,132,2024-09-13
1763,1831,382,2020-05-11
1764,1549,217,2025-04-14
1765,1735,263,2023-12-10
1766,1166,26,2020-05-26
1767,21,339,2025-08-16
1768,636,230,2020-08-17
1769,1476,330,2023-08-15
1770,117,244,2023-01-03
1771,640,305,2021-02-24
1772,1441,351,2024-03-22
1773,142,392,2019-08-15
1774,1239,337,2024-02-18
1775,1601,207,2025-07-12
1776,754,246,2023-05-18
1777,1826,63,2025-12-17
1778,1128,153,2022-02-03
1779,1083,7,2023-05-05
1780,1927,156,2023-08-14
1781,1489,284,2025-11-27
1782,1712,151,2021-06-28
1783,465,339,2020-10-26
1784,196,295,2023-02-04
1785,347,192,2020-10-12
1786,57,348,2024-01-29
1787,1451,176,2025-01-06
1788,1862,197,2025-09-22
1789,1118,117,2022-05-07
1790,1357,346,2024-06-08
1791,1181,154,2025-05-28
1792,430,122,2025-10-07
1793,1975,367,2020-03-19
1794,327,214,2023-12-16
1795,1560,121,2025-03-19
1796,1982,177,2020-06-11
1797,1686,299,2025-01-06
1798,192,12,2023-12-21
1799,1245,19,2022-02-11
1800,1464,400,2024-11-26
1801,1502,67,2024-12-18
1802,1746,215,2021-06-01
1803,751,97,2024-04-11
1804,482,89,2024-11-03
1805,1922,123,2024-09-08
1806,943,100,2024-03-13
1807,424,27,2025-01-11
1808,392,120,2021-05-23
1809,413,95,2021-01-14
1810,372,123,2025-11-25
1811,163,163,2020-10-07
1812,1893,59,2022-10-29
1813,1078,243,2023-02-22
1814,1954,99,2023-04-21
1815,1478,194,2020-01-16
1816,1376,262,2019-08-05
1817,229,73,2020-02-02
1818,11,258,2021-09-19
1819,713,167,2025-01-10
1820,591,240,2025-08-19
1821,326,360,2023-08-19
1822,148,159,2019-08-22
1823,497,7,2019-08-23
1824,1183,17,2019-07-25
1825,781,395,2025-12-24
1826,1415,12,2021-09-17
1827,1379,197,2024-01-15
1828,1267,22,2022-05-01
1829,321,34,2019-01-17
1830,1820,327,2023-12-06
1831,357,351,2023-11-27
1832,1329,20,2024-10-05
1833,969,92,2021-08-12
1834,614,58,2021-04-15
1835,1836,180,2022-02-14
1836,640,164,2023-08-26
1837,920,152,2021-06-01
1838,1789,227,2025-09-23
1839,312,283,2025-08-16
1840,369,155,2024-02-01
1841,1632,230,2021-12-09
1842,162,71,2025-07-30
1843,882,58,2021-07-27
1844,947,120,2019-05-11
1845,392,73,2022-06-20
1846,232,245,2023-08-10
1847,1227,2,2021-05-07
1848,1660,157,2025-10-24
1849,708,2,2024-07-30
1850,1973,349,2021-03-27
1851,747,383,2023-03-18
1852,983,71,2025-05-13
1853,1007,359,2021-08-06
1854,160,378,2019-07-07
1855,156,1,2023-01-05
1856,641,330,2020-11-05
1857,220,60,2021-08-12
1858,563,298,2019-11-12
1859,115,48,2022-02-05
1860,1924,376,2019-05-16
1861,438,50,2025-08-08
1862,854,203,2023-08-30
1863,1755,184,2022-10-15
1864,724,396,2025-03-21
1865,642,38,2019-06-12
1866,1835,30,2024-01-05
1867,5,73,2025-07-21
1868,872,183,2024-09-27
1869,1580,85,2019-03-30
1870,116,279,2021-04-16
1871,382,48,2021-05-08
1872,1043,55,2023-02-07
1873,502,208,2019-09-26
1874,739,379,2019-09-09
1875,1246,55,2022-11-16
1876,209,253,2025-12-31
1877,1569,125,2023-05-26
1878,120,347,2023-07-07
1879,1724,381,2019-02-02
1880,761,178,2020-06-20
1881,1841,328,2025-07-22
1882,1418,240,2024-12-22
1883,1471,221,2023-11-24
1884,809,233,2020-03-20
1885,1554,385,2020-10-31
1886,690,175,2024-01-14
1887,1179,31,2025-10-20
1888,564,113,2019-09-25
1889,1145,360,2020-12-27
1890,1878,161,2020-07-28
1891,1862,370,2020-12-07
1892,196,86,2021-01-14
1893,79,265,2021-04-30
1894,1324,267,2019-04-07
1895,1880,372,2021-02-08
1896,329,120,2021-03-11
1897,1196,317,2023-08-26
1898,1994,52,2024-06-17
1899,1718,113,2019-06-19
1900,1651,49,2022-06-14
1901,1076,51,2022-10-07
1902,675,14,2021-07-08
1903,1076,26,2022-04-30
1904,836,81,2022-02-25
1905,488,202,2023-10-29
1906,745,257,2025-10-24
1907,1381,336,2022-01-10
