progress_id,enrollment_id,completed_percent,last_access_date
1004,7453,26,2022-05-14
1005,2683,52,2020-06-19
1006,4470,79,2020-02-06
1007,462,29,2024-03-16
1008,4107,54,2023-08-14
1009,3958,59,2024-03-02
1010,7241,75,2020-02-13
1011,504,76,2025-03-26
1012,9937,15,2021-11-12
1013,640,80,2023-12-07
1014,1559,79,2025-10-08
1015,849,30,2026-01-15
1016,1384,38,2023-03-28
1017,6636,19,2021-08-21
1018,770,57,2020-04-07
1019,168,21,2019-09-06
1020,2811,36,2025-03-20
1021,5895,32,2025-01-08
1022,6013,25,2021-05-04
1023,7116,25,2023-07-11
1024,1302,39,2025-08-19
1025,9676,50,2020-04-25
1026,695,63,2023-12-01
1027,5627,45,2022-10-09
1028,3278,85,2021-05-26
1029,6780,88,2024-04-18
1030,928,61,2021-06-04
1031,121,78,2025-09-01
1032,682,37,2020-11-11
1033,3970,16,2019-12-28
1034,4780,0,2025-10-29
1035,8566,79,2019-09-09
1036,6250,70,2025-08-29
1037,7132,42,2022-04-23
1038,2935,6,2026-01-20
1039,5301,70,2026-01-25
1040,1170,84,2023-04-06
1041,4218,64,2019-10-03
1042,3758,44,2019-09-12
1043,4865,75,2022-12-27
1044,5036,51,2023-08-03
1045,2095,40,2022-07-19
1046,2569,27,2022-09-09
1047,6405,84,2023-01-29
1048,9446,26,2024-06-18
1049,7966,45,2023-01-06
1050,6562,43,2023-10-05
1051,3272,67,2023-08-08
1052,1413,22,2021-07-28
1053,1181,58,2022-09-22
1054,7548,26,2019-12-21
1055,2784,90,2023-07-31
1056,1390,44,2024-03-16
1057,4732,61,2024-03-24
1058,9705,22,2020-06-26
1059,6538,69,2019-08-19
1060,2496,60,2019-05-16
1061,7158,72,2021-06-17
1062,3186,79,2024-06-23
1063,3251,56,2023-10-23
1064,8527,66,2021-02-19
1065,5493,54,2019-05-06
1066,4427,55,2024-04-05
1067,1000,48,2023-04-01
1068,8947,80,2025-06-25
1069,3877,54,2021-12-17
1070,8864,46,2022-07-18
1071,1457,92,2020-03-28
1072,1897,96,2023-12-15
1073,8462,40,2024-01-25
1074,4817,67,2019-08-01
1075,7386,39,2023-07-30
1076,4954,41,2024-02-29
1077,5413,61,2023-08-07
1078,3538,21,2024-09-05
1079,9251,66,2019-11-13
1080,9180,94,2022-02-26
1081,1755,34,2021-09-26
1082,1281,33,2021-08-09
1083,3106,57,2020-02-09
1084,2408,62,2023-05-18
1085,4635,28,2021-09-13
1086,6705,29,2021-06-01
1087,4779,64,2020-07-04
1088,286,68,2024-07-08
1089,7893,33,2023-03-06
1090,4997,11,2026-03-16
1091,6440,51,2020-08-28
1092,2122,74,2024-04-22
1093,4419,73,2023-03-15
1094,5945,61,2021-06-19
1095,6898,27,2023-11-07
1096,957,33,2020-06-20
1097,3752,82,2026-02-14
1098,7895,8,2024-09-12
1099,4191,55,2022-02-20
1100,6114,6,2020-11-23
1101,1224,77,2023-11-08
1102,2454,73,2020-02-21
1103,6680,68,2023-09-24
1104,9982,30,2022-10-24
1105,8804,61,2022-09-08
1106,3602,0,2024-06-14
1107,2583,56,2019-04-02
1108,1137,19,2020-04-22
1109,7111,53,2023-01-12
1110,7122,41,2022-06-24
1111,5366,17,2025-11-20
1112,1096,24,2024-02-03
1113,2770,74,2025-08-11
1114,6349,25,2021-07-01
1115,3992,21,2024-12-09
1116,8336,57,2021-02-13
1117,7609,63,2021-04-26
1118,7742,40,2024-01-27
1119,3912,82,2020-12-12
1120,3195,50,2024-11-02
1121,170,57,2019-09-09
1122,1987,74,2023-11-22
1123,6894,80,2025-07-01
1124,4902,58,2025-09-15
1125,1823,45,2019-11-14
1126,6273,22,2023-09-14
1127,3671,83,2021-06-07
1128,4788,24,2019-05-12
1129,529,72,2021-07-28
1130,1444,26,2025-12-26
1131,4793,61,2025-08-05
1132,1202,54,2021-03-28
1133,5949,71,2022-10-21
1134,2930,51,2023-07-25
1135,6737,58,2025-04-02
1136,5022,37,2024-10-29
1137,7435,53,2020-07-02
1138,2072,60,2021-05-21
1139,7006,93,2026-03-10
1140,8372,41,2025-09-03
1141,7813,44,2024-01-14
1142,9863,69,2026-01-01
1143,608,65,2020-07-18
1144,1416,38,2025-02-08
1145,1423,38,2025-05-23
1146,9623,76,2023-01-11
1147,7437,47,2023-04-18
1148,9156,74,2021-01-26
1149,7793,52,2026-02-17
1150,6680,59,2023-06-13
1151,5249,94,2021-06-03
1152,3951,68,2023-10-02
1153,362,37,2023-12-30
1154,8961,49,2020-12-15
1155,7289,25,2023-09-21
1156,5677,71,2023-04-01
1157,4977,54,2019-08-31
1158,1046,50,2025-10-18
1159,2451,67,2022-12-22
1160,6596,62,2025-09-27
1161,3313,77,2022-02-08
1162,3562,54,2024-09-27
1163,5457,81,2021-05-17
1164,7421,90,2020-10-30
1165,3408,35,2020-04-20
1166,5218,14,2022-07-27
1167,402,39,2023-01-08
1168,1049,26,2020-02-20
1169,2906,68,2026-04-13
1170,2637,79,2022-08-10
1171,6987,65,2025-03-26
1172,3108,34,2021-11-08
1173,4259,74,2021-02-17
1174,3346,88,2020-07-16
1175,8113,81,2024-03-25
1176,1801,47,2025-04-17
1177,1536,27,2019-04-27
1178,1274,86,2024-12-13
1179,8336,55,2020-10-29
1180,3240,50,2020-04-07
1181,3985,65,2025-04-07
1182,3886,30,2022-01-02
1183,4759,66,2026-02-21
1184,487,50,2024-12-06
1185,178,35,2022-07-10
1186,8847,60,2020-05-27
1187,3461,39,2021-08-26
1188,6645,62,2021-07-01
1189,3422,27,2024-03-30
1190,9515,92,2020-09-02
1191,6518,79,2021-06-23
1192,3098,1,2022-04-07
1193,3314,58,2024-08-15
1194,8679,66,2019-12-09
1195,8786,54,2024-03-02
1196,7309,67,2022-08-24
1197,1986,52,2025-08-27
1198,3197,71,2026-01-10
1199,8271,51,2026-01-24
1200,8768,81,2019-12-21
1201,2823,39,2024-07-04
1202,8824,99,2020-07-08
1203,3756,23,2019-08-12
1204,2430,51,2019-02-23
1205,8340,65,2021-11-15
1206,7423,82,2024-12-23
1207,638,68,2019-08-05
1208,2698,21,2024-07-04
1209,934,42,2025-04-12
1210,7039,66,2025-02-09
1211,3257,64,2023-11-20
1212,6215,19,2025-04-18
1213,3674,57,2019-12-21
1214,2531,33,2026-03-17
1215,355,44,2021-01-17
1216,7722,49,2026-03-03
1217,1057,23,2021-10-30
1218,4393,4,2022-04-02
1219,8503,39,2025-03-18
1220,9487,72,2023-05-12
1221,4581,1,2025-09-27
1222,5696,48,2021-02-16
1223,592,100,2021-08-12
1224,3574,12,2023-09-10
1225,5593,32,2025-05-23
1226,6969,100,2021-01-27
1227,2402,50,2021-04-11
1228,7817,21,2020-07-30
1229,8252,19,2026-01-30
1230,5794,18,2022-11-13
1231,3964,80,2019-10-31
1232,6675,75,2020-07-15
1233,4366,89,2025-10-26
1234,3347,52,2020-03-01
1235,1666,45,2024-03-24
1236,1660,52,2023-04-20
1237,305,29,2022-11-08
1238,9898,44,2022-09-15
1239,6537,69,2022-03-08
1240,1402,31,2020-05-13
1241,2344,52,2025-11-03
1242,1419,70,2019-09-23
1243,2820,23,2022-08-09
1244,9019,32,2021-09-16
1245,9592,37,2025-02-09
1246,2124,95,2022-01-24
1247,2711,87,2025-03-28
1248,2889,41,2025-09-02
1249,9810,91,2021-11-22
1250,7920,37,2025-02-17
1251,3221,62,2021-02-21
1252,8922,4,2022-04-01
1253,9804,41,2022-12-20
1254,9086,73,2021-03-12
1255,578,28,2020-04-18
1256,8178,57,2024-05-24
1257,7212,40,2021-07-09
1258,1526,43,2024-03-25
1259,6777,41,2021-09-25
1260,6889,53,2021-02-17
1261,6175,85,2021-10-27
1262,7332,51,2025-08-26
1263,9368,55,2024-08-11
1264,7876,30,2022-05-14
1265,1384,53,2022-12-27
1266,1172,34,2020-09-03
1267,254,41,2023-03-10
1268,5902,43,2023-08-03
1269,5950,50,2020-09-03
1270,8821,88,2026-04-24
1271,6671,100,2024-01-23
1272,9036,100,2025-12-31
1273,7563,13,2022-05-17
1274,6395,84,2022-11-19
1275,8256,28,2024-08-03
1276,5419,63,2021-05-21
1277,119,58,2022-07-17
1278,9357,48,2025-10-30
1279,3929,31,2023-09-01
1280,5022,8,2024-11-30
1281,4373,63,2021-07-09
1282,5483,46,2022-01-14
1283,5309,28,2019-03-17
1284,207,32,2022-07-20
1285,9285,38,2021-01-17
1286,3252,65,2021-08-18
1287,8774,55,2021-09-09
1288,1644,15,2026-03-01
1289,4720,49,2024-05-15
1290,3722,77,2020-03-17
1291,181,100,2023-11-10
1292,7875,34,2026-04-12
1293,4670,42,2023-12-01
1294,5930,25,2024-02-19
1295,4308,23,2021-01-01
1296,3531,59,2026-01-19
1297,3794,32,2026-04-24
1298,6047,46,2020-07-08
1299,7877,47,2025-11-18
1300,4851,68,2020-08-20
1301,538,100,2025-01-18
1302,3646,53,2023-02-07
1303,8921,88,2021-09-16
1304,7012,67,2025-05-14
1305,3216,61,2024-07-21
1306,6492,45,2024-06-26
1307,8185,0,2021-04-29
1308,171,33,2024-07-18
1309,5503,32,2023-06-27
1310,3210,29,2020-12-25
1311,2522,32,2022-11-08
1312,4940,95,2021-01-11
1313,1333,43,2020-08-27
1314,4585,78,2021-08-30
1315,600,91,2019-10-21
1316,2817,24,2024-07-19
1317,3340,44,2024-05-29
1318,7264,69,2020-05-07
1319,6366,9,2022-10-02
1320,1767,40,2025-12-16
1321,2895,26,2020-04-18
1322,9382,51,2022-11-02
1323,5720,64,2019-11-01
1324,5804,55,2022-02-23
1325,281,14,2025-10-22
1326,362,32,2024-02-15
1327,9800,45,2020-05-21
1328,9703,68,2021-04-30
1329,4396,59,2019-07-30
1330,29,66,2023-05-23
1331,131,29,2024-10-17
1332,9891,41,2022-10-17
1333,7619,100,2020-11-12
1334,8646,44,2025-12-22
1335,6960,60,2024-06-14
1336,4273,63,2020-12-12
1337,9177,76,2020-06-02
1338,3479,62,2022-09-06
1339,1797,76,2025-06-28
1340,949,59,2022-04-23
1341,7352,52,2020-03-13
1342,6743,68,2024-02-26
1343,2355,54,2023-06-30
1344,9144,94,2023-04-03
1345,4345,21,2021-11-02
1346,58,32,2025-09-23
1347,5653,66,2019-07-12
1348,6771,40,2019-11-18
1349,1512,70,2026-01-04
1350,8338,100,2025-09-06
1351,5649,26,2020-10-04
1352,7679,86,2023-10-11
1353,3371,31,2019-07-23
1354,6438,47,2023-01-26
1355,4715,93,2019-06-25
1356,9139,53,2020-09-15
1357,3554,83,2020-05-15
1358,2336,0,2026-01-23
1359,5923,4,2019-12-13
1360,4872,34,2023-09-02
1361,6976,75,2024-12-12
1362,3186,26,2024-10-20
1363,7654,13,2021-05-02
1364,3217,62,2022-01-31
1365,6557,47,2022-08-25
1366,9824,12,2020-02-20
1367,7086,81,2024-05-11
1368,1460,37,2019-12-21
1369,7367,79,2022-01-13
1370,5494,78,2019-05-31
1371,9245,76,2020-10-24
1372,5965,61,2022-04-01
1373,5523,53,2025-04-25
1374,7201,90,2019-12-21
1375,3768,100,2024-07-24
1376,1327,54,2024-07-16
1377,2797,2,2023-11-23
1378,88,83,2022-07-04
1379,4469,51,2021-12-09
1380,7973,69,2021-04-22
1381,8723,36,2025-10-10
1382,5026,67,2026-02-19
1383,4570,76,2021-01-06
1384,9231,63,2019-12-03
1385,7893,7,2022-12-06
1386,7953,75,2025-05-04
1387,584,38,2025-05-25
1388,77,38,2022-02-04
1389,7759,11,2022-12-07
1390,9399,100,2022-06-16
1391,9590,78,2022-01-29
1392,3687,37,2021-02-26
1393,5370,73,2023-01-28
1394,5646,52,2020-07-20
1395,4495,56,2024-12-13
1396,6892,70,2023-04-14
1397,9304,33,2019-05-05
1398,8126,78,2024-02-21
1399,8597,17,2023-05-24
1400,1992,68,2023-03-14
1401,218,61,2025-03-02
1402,7738,0,2024-04-11
1403,5160,87,2020-03-31
1404,2096,68,2019-06-02
1405,4874,54,2022-07-03
1406,3626,41,2021-12-28
1407,8754,32,2023-09-02
1408,8615,27,2026-05-09
1409,8956,58,2020-06-26
1410,321,34,2022-11-25
1411,5566,19,2023-12-18
1412,4990,36,2022-10-25
1413,5322,27,2022-10-29
1414,7070,37,2024-08-16
1415,5145,33,2020-10-16
1416,8605,62,2022-03-24
1417,2524,59,2021-11-06
1418,5558,26,2026-04-06
1419,623,48,2021-01-05
1420,1911,12,2025-03-09
1421,9753,81,2022-08-09
1422,3926,65,2025-03-10
1423,3149,73,2024-03-06
1424,1148,0,2023-03-23
1425,4644,80,2023-05-02
1426,4837,0,2021-05-10
1427,6624,100,2022-10-19
1428,5980,71,2024-04-22
1429,2128,28,2024-09-15
1430,1898,21,2024-10-23
1431,8808,92,2025-01-24
1432,6633,35,2024-09-01
1433,7827,81,2021-08-04
1434,8456,63,2022-03-02
1435,1321,48,2022-01-12
1436,345,42,2025-01-08
1437,5442,61,2021-09-20
1438,54,57,2025-09-01
1439,3400,34,2021-01-25
1440,19,48,2024-12-23
1441,1318,73,2026-01-07
1442,4817,77,2020-01-05
1443,8949,68,2019-09-21
1444,3596,56,2021-05-10
1445,4398,0,2022-05-08
1446,2560,50,2021-07-22
1447,5611,94,2025-04-15
1448,6806,18,2022-10-31
1449,9492,31,2020-11-14
1450,2817,54,2024-09-04
1451,560,39,2023-08-31
1452,9351,39,2024-04-21
1453,2759,43,2024-10-06
1454,3607,17,2020-07-15
1455,5472,52,2026-03-16
1456,4639,41,2024-11-23
1457,9252,78,2022-10-16
1458,9751,75,2020-04-28
1459,3731,68,2020-08-04
1460,4475,26,2024-08-30
1461,8079,63,2023-04-10
1462,6648,36,2022-10-30
1463,9767,62,2019-09-18
1464,6104,90,2023-08-29
1465,4705,42,2019-05-30
1466,7094,42,2021-02-23
1467,6605,43,2024-07-21
1468,8310,68,2023-07-04
1469,9468,36,2022-09-05
1470,9935,27,2022-09-08
1471,6175,56,2022-02-01
1472,2472,79,2024-04-13
1473,1917,46,2021-11-25
1474,3927,20,2022-01-27
1475,8249,35,2024-07-20
1476,1530,50,2025-03-02
1477,4054,23,2021-09-03
1478,4680,83,2022-05-06
1479,2272,100,2025-05-22
1480,1008,21,2022-06-10
1481,6731,0,2023-12-26
1482,3139,59,2025-03-24
1483,3419,34,2025-01-28
1484,3606,50,2020-01-14
1485,286,54,2024-06-15
1486,573,19,2022-02-17
1487,5397,81,2019-04-11
1488,2259,32,2021-01-01
1489,1797,36,2025-06-19
1490,569,93,2025-09-19
1491,7524,70,2025-04-20
1492,3518,25,2019-06-21
1493,8245,81,2020-07-09
1494,8562,39,2022-06-24
1495,9056,2,2025-09-27
1496,3217,86,2021-10-05
1497,8545,48,2025-03-28
1498,135,39,2023-07-19
1499,3898,57,2019-07-19
1500,204,65,2021-12-08
1501,3900,82,2025-03-24
1502,9049,44,2024-10-08
1503,7290,71,2026-04-28
1504,2528,81,2023-09-04
1505,7592,28,2026-02-10
1506,5908,34,2024-05-08
1507,2964,37,2019-06-22
1508,8548,37,2019-12-27
1509,806,41,2019-12-29
1510,9193,100,2022-09-07
1511,7102,49,2024-06-11
1512,6319,58,2020-07-16
1513,1980,57,2024-06-04
1514,9186,11,2019-07-14
1515,4950,46,2024-08-13
1516,7675,72,2024-04-23
1517,1273,30,2021-04-30
1518,7181,44,2023-01-15
1519,895,77,2022-10-07
1520,5766,54,2025-03-03
1521,893,31,2024-09-29
1522,1737,45,2021-02-10
1523,5843,63,2023-02-02
1524,1124,98,2021-05-06
1525,1246,71,2023-03-13
1526,7893,78,2023-04-20
1527,1767,46,2026-02-19
1528,6493,35,2021-06-01
1529,2318,20,2026-01-02
1530,643,42,2021-06-08
1531,9030,66,2021-04-11
1532,5374,50,2021-11-24
1533,3346,29,2020-08-25
1534,7053,38,2021-02-12
1535,6507,34,2022-05-11
1536,9914,59,2021-06-27
1537,1087,48,2023-02-23
1538,8001,52,2020-08-26
1539,7125,45,2023-05-20
1540,720,85,2020-10-10
1541,4937,55,2020-09-13
1542,7128,39,2024-03-11
1543,4530,18,2023-10-31
1544,4168,83,2023-04-21
1545,4684,15,2024-10-31
1546,1705,42,2023-08-16
1547,8672,88,2025-05-11
1548,1313,47,2020-01-30
1549,967,41,2022-11-17
1550,3920,49,2019-07-26
1551,5747,60,2020-10-07
1552,3599,38,2021-07-07
1553,7704,66,2025-12-28
1554,6671,47,2024-02-14
1555,5235,24,2023-06-30
1556,4248,33,2023-07-05
1557,4009,43,2023-10-19
1558,5590,55,2020-05-29
1559,7737,87,2025-10-18
1560,3236,49,2025-10-20
1561,2658,24,2021-09-18
1562,4967,38,2021-08-22
1563,1764,55,2025-04-24
1564,6743,7,2023-10-05
1565,8822,83,2019-07-10
1566,5605,64,2021-04-10
1567,6111,100,2022-08-16
1568,1018,73,2020-12-11
1569,6329,56,2020-03-07
1570,1453,94,2022-04-06
1571,8352,56,2021-03-06
1572,8922,36,2022-05-27
1573,1104,79,2022-03-07
1574,3448,83,2023-01-03
1575,2478,63,2024-11-10
1576,3567,82,2023-10-29
1577,6053,85,2024-07-20
1578,7163,79,2021-12-11
1579,6997,47,2020-11-26
1580,6819,62,2022-05-15
1581,3934,76,2021-05-09
1582,858,70,2025-09-14
1583,5081,23,2019-11-22
1584,4621,8,2025-12-10
1585,3414,44,2024-02-01
1586,5614,21,2019-12-08
1587,8962,44,2023-05-11
1588,9989,8,2022-04-01
1589,8562,71,2022-06-17
1590,3762,85,2021-05-24
1591,2236,32,2025-03-15
1592,460,68,2020-09-23
1593,7097,96,2024-11-18
1594,6326,63,2023-12-30
1595,1764,100,2025-04-21
1596,3905,14,2022-04-12
1597,3386,29,2021-06-03
1598,2449,24,2019-04-25
1599,1106,5,2023-11-21
1600,5548,49,2020-10-09
1601,4183,39,2022-06-06
1602,4296,81,2019-08-19
1603,634,35,2024-04-02
1604,7056,43,2021-08-22
1605,3326,96,2024-05-08
1606,5616,17,2025-03-07
1607,6273,28,2024-02-05
1608,1241,46,2020-10-03
1609,969,46,2025-12-03
1610,3038,94,2022-06-07
1611,8571,43,2023-08-06
1612,7090,53,2021-09-27
1613,6680,14,2023-05-23
1614,2997,20,2023-10-29
1615,2029,66,2022-01-01
1616,5538,36,2022-03-17
1617,5616,70,2025-07-01
1618,5226,30,2026-01-09
1619,819,46,2021-11-10
1620,1842,40,2026-01-14
1621,9347,48,2021-09-24
1622,2881,42,2025-11-14
1623,1285,15,2019-07-07
1624,9947,100,2022-03-23
1625,7166,89,2026-03-22
1626,7346,52,2023-11-05
1627,5239,56,2025-08-04
1628,1841,14,2022-06-02
1629,1646,21,2019-04-28
1630,1291,78,2020-08-31
1631,9403,64,2025-01-30
1632,9011,60,2021-06-22
1633,9072,15,2020-04-02
1634,9353,80,2024-03-20
1635,18,86,2024-09-18
1636,6661,44,2024-02-10
1637,6979,56,2021-07-12
1638,489,41,2023-03-03
1639,3313,42,2022-06-07
1640,5,49,2021-09-24
1641,970,56,2019-02-19
1642,4119,6,2020-10-16
1643,3986,25,2024-04-12
1644,7066,50,2022-10-31
1645,6876,10,2021-04-27
1646,8700,50,2019-08-28
1647,1954,73,2020-07-26
1648,6386,35,2019-08-30
1649,8588,55,2023-02-26
1650,1820,1,2025-12-27
1651,6733,31,2019-02-24
1652,6125,44,2019-10-17
1653,2085,70,2024-12-04
1654,5160,52,2020-05-31
1655,3884,37,2024-11-28
1656,7376,13,2025-03-29
1657,4627,42,2021-07-31
1658,520,58,2025-10-16
1659,2147,28,2020-10-23
1660,8315,24,2025-06-15
1661,9429,61,2022-03-23
1662,1941,30,2025-04-11
1663,8528,37,2025-10-23
1664,48,53,2022-07-19
1665,1390,27,2024-01-28
1666,4796,32,2019-04-08
1667,7305,62,2025-07-15
1668,1514,13,2020-11-21
1669,6443,39,2024-09-24
1670,6020,32,2023-05-15
1671,594,35,2021-10-27
1672,2690,57,2020-08-03
1673,5749,100,2023-07-03
1674,6614,60,2024-10-07
1675,5163,63,2021-09-22
1676,4803,21,2023-10-05
1677,9981,13,2020-04-25
1678,1564,34,2019-09-15
1679,775,67,2025-02-14
1680,9329,62,2020-06-21
1681,8017,44,2022-02-08
1682,5445,23,2021-04-04
1683,5474,50,2024-01-17
1684,4010,37,2022-01-22
1685,311,13,2020-12-22
1686,9798,33,2021-09-27
1687,4198,55,2023-12-05
1688,8207,0,2021-02-22
1689,9043,33,2023-03-14
1690,6963,46,2024-03-24
1691,4049,14,2023-10-26
1692,6600,100,2024-03-02
1693,1207,40,2026-02-06
1694,5596,80,2025-10-25
1695,4650,14,2025-06-05
1696,5028,27,2021-08-22
1697,1339,69,2021-04-10
1698,37,68,2025-08-03
1699,4219,42,2021-08-15
1700,2408,59,2023-11-03
1701,3353,38,2023-01-09
1702,8619,64,2020-06-14
1703,3342,11,2022-01-31
1704,5148,13,2022-05-23
1705,4538,35,2020-11-11
1706,9879,41,2022-03-22
1707,4233,54,2023-09-10
1708,653,16,2023-05-08
1709,2186,36,2023-06-11
1710,9384,60,2023-11-03
1711,2634,35,2020-04-22
1712,9652,34,2019-07-05
1713,1810,34,2026-01-12
1714,1599,4,2020-11-17
1715,567,39,2024-11-17
1716,1434,51,2022-02-12
1717,8409,27,2026-03-03
1718,3149,40,2024-04-16
1719,6062,45,2025-09-17
1720,1522,17,2023-12-03
1721,6018,36,2022-08-03
1722,5435,15,2023-02-07
1723,227,65,2021-06-12
1724,8367,50,2024-12-04
1725,4420,71,2024-09-04
1726,1509,23,2022-03-11
1727,6697,37,2019-10-01
1728,7385,74,2022-01-14
1729,5337,58,2022-05-13
1730,7583,29,2019-08-19
1731,2675,79,2022-07-09
1732,9286,49,2020-11-08
1733,3702,79,2026-02-07
1734,2888,44,2022-09-01
1735,7765,35,2024-03-24
1736,5301,37,2026-05-29
1737,9094,93,2023-09-08
1738,1272,21,2024-03-08
1739,909,48,2023-08-02
1740,9727,53,2025-04-27
1741,5496,69,2022-03-20
1742,358,28,2022-03-06
1743,5688,57,2024-12-21
1744,51,12,2021-01-24
1745,7187,51,2024-05-17
1746,1977,73,2019-07-25
1747,9540,38,2023-11-07
1748,1585,36,2019-10-30
1749,5286,69,2026-06-01
1750,9586,50,2022-12-06
1751,6692,66,2020-08-29
1752,4859,81,2025-09-11
1753,9878,0,2024-10-01
1754,1724,50,2021-06-26
1755,7172,81,2020-05-12
1756,8928,0,2022-01-17
1757,3174,37,2021-11-26
1758,236,51,2022-04-19
1759,6418,28,2025-07-27
1760,2358,23,2023-06-18
1761,5286,75,2026-02-19
1762,6660,16,2025-06-27
1763,4758,42,2025-10-27
1764,3989,32,2021-06-13
1765,8000,66,2024-10-21
1766,5951,52,2024-10-07
1767,2663,41,2024-10-26
1768,4224,38,2025-06-16
1769,8839,61,2023-08-10
1770,2755,51,2019-12-28
1771,1815,13,2020-05-04
1772,7429,17,2023-12-01
1773,2465,67,2021-01-16
1774,609,16,2022-06-15
1775,2169,47,2022-09-04
1776,2275,50,2023-08-01
1777,8033,53,2022-09-30
1778,7364,44,2025-09-03
1779,2840,64,2022-11-22
1780,1881,22,2025-08-22
1781,5261,6,2023-06-19
1782,1826,35,2022-03-08
1783,5752,100,2020-10-24
1784,9588,34,2024-11-22
1785,3078,32,2020-07-25
1786,7205,17,2021-02-25
1787,6888,21,2024-11-21
1788,3275,37,2023-06-12
1789,2903,40,2019-04-20
1790,8229,11,2024-10-05
1791,5496,19,2022-04-02
1792,1244,10,2019-10-02
1793,5807,53,2023-01-20
1794,8400,72,2020-08-09
1795,4273,46,2020-09-15
1796,1985,44,2020-08-25
1797,9065,21,2024-11-12
1798,2685,10,2025-04-14
1799,9420,51,2020-02-27
1800,7267,25,2020-03-16
1801,6894,24,2025-11-09
1802,915,66,2024-08-04
1803,3132,58,2021-04-20
1804,5278,51,2019-03-12
1805,7745,67,2024-04-18
1806,5138,47,2026-01-25
1807,2794,83,2021-06-14
1808,3627,71,2021-07-27
1809,9921,57,2025-11-13
1810,107,32,2022-07-05
1811,1722,56,2022-06-07
1812,754,45,2025-04-24
1813,8597,49,2023-09-21
1814,1290,53,2025-03-26
1815,9341,80,2025-07-09
1816,4986,54,2024-07-17
1817,7908,44,2020-07-09
1818,5183,25,2024-11-17
1819,9291,35,2024-02-19
1820,382,41,2023-01-24
1821,633,80,2025-11-02
1822,8826,10,2021-11-15
1823,3918,0,2021-12-15
1824,5690,39,2021-08-20
1825,1555,35,2020-01-05
1826,1804,41,2025-05-11
1827,5412,41,2022-02-02
1828,1706,60,2022-08-26
1829,7123,62,2026-05-26
1830,7697,71,2019-12-13
1831,1389,96,2021-10-10
1832,6442,30,2024-05-28
1833,1944,51,2025-05-21
1834,7150,60,2021-06-20
1835,3102,0,2024-04-15
1836,8747,35,2019-10-01
1837,12,68,2023-03-17
1838,4768,38,2024-03-23
1839,1487,39,2022-02-26
1840,512,85,2021-09-29
1841,1226,30,2020-09-15
1842,9928,83,2023-02-17
1843,5374,36,2021-12-12
1844,9577,100,2025-07-31
1845,7696,0,2019-11-28
1846,7995,66,2022-02-01
1847,403,37,2024-01-02
1848,9354,77,2021-01-31
1849,131,53,2024-12-14
1850,9863,85,2025-10-22
1851,2815,100,2022-09-15
1852,2750,58,2023-05-13
1853,5717,35,2020-08-24
1854,1095,52,2022-12-21
1855,4707,30,2021-03-19
1856,3469,26,2025-07-31
1857,6901,36,2019-10-14
1858,5431,81,2023-01-07
1859,6381,40,2021-03-04
1860,9562,37,2025-11-06
1861,620,46,2024-08-06
1862,7584,31,2019-04-21
1863,904,44,2019-09-07
1864,2252,51,2025-12-04
1865,2259,41,2020-10-24
1866,5622,73,2025-01-26
1867,5947,32,2019-10-29
1868,4628,47,2024-06-03
1869,9727,30,2025-01-08
1870,3046,52,2019-11-19
1871,2617,33,2024-01-08
1872,3504,68,2020-11-17
1873,2584,29,2020-09-13
1874,1567,52,2020-06-16
1875,9687,65,2022-06-20
1876,433,15,2022-03-06
1877,4914,10,2021-09-03
1878,2615,16,2024-05-02
1879,3193,25,2025-08-10
1880,1353,58,2021-05-30
1881,6061,40,2019-09-27
1882,7445,62,2023-02-13
1883,1799,54,2022-04-26
1884,3229,42,2023-03-07
1885,8588,13,2023-01-29
1886,7905,15,2026-04-02
1887,5594,70,2025-02-16
1888,7892,81,2024-01-03
1889,7224,14,2022-03-13
1890,2797,23,2023-10-18
1891,3429,74,2022-12-26
1892,2880,66,2021-06-21
1893,3571,38,2021-11-23
1894,1510,70,2024-06-28
1895,3811,14,2019-11-08
1896,6595,39,2022-09-17
1897,2620,34,2019-06-26
1898,8812,100,2026-01-22
1899,7075,31,2023-06-11
1900,4952,53,2025-05-31
1901,8791,18,2023-08-09
1902,8187,51,2024-02-09
1903,7546,69,2026-04-02
1904,5253,82,2022-06-13
1905,358,42,2022-03-16
1906,7172,100,2019-12-13
1907,4701,60,2025-02-10
1908,3953,6,2022-02-07
1909,1145,0,2024-09-09
1910,7556,21,2021-08-01
1911,2686,48,2025-08-30
1912,1977,57,2019-07-19
1913,8703,57,2025-03-12
1914,5975,0,2024-07-25
1915,3839,69,2019-10-31
1916,817,9,2025-01-06
1917,8166,56,2021-03-24
1918,1792,60,2025-10-28
1919,445,61,2020-07-23
1920,6949,53,2023-12-31
1921,1575,29,2020-10-23
1922,1811,32,2020-10-14
1923,5128,67,2023-04-18
1924,8386,56,2022-12-27
1925,144,48,2022-12-26
1926,4565,65,2021-01-09
1927,9187,87,2019-06-04
1928,9542,84,2023-07-15
1929,6992,79,2020-10-10
1930,7781,53,2019-08-28
